date,direction,visibility,arrows_code
201911011120,90,28100,1111111111111111111
201911011120,135,6800,11111111
201911011120,180,15800,111111111111111
201911011120,225,7900,111111111
201911011120,270,10400,11111111111111111111111
201911011120,315,20900,11111111111111111111
201911011150,0,19500,11111111111111111
201911011150,45,30700,11111111111111111111
201911011150,90,28100,1111111111111111111
201911011150,135,6800,11111111
201911011150,180,15800,111111111111111
201911011150,225,7900,111111111
201911011150,270,10400,11111111111111111111111
201911011150,315,20900,11111111111111111111
201911011220,0,19500,11111111111111111
201911011220,45,30700,11111111111111111111
201911011220,90,28100,1111111111111111111
201911011220,135,6800,11111111
201911011220,180,15800,111111111111111
201911011220,225,7900,111111111
201911011220,270,10400,11111111111111111111111
201911011220,315,20900,11111111111111111111
201911011250,0,19500,11111111111111111
201911011250,45,30700,11111111111111111111
201911011250,90,28100,1111111111111111111
201911011250,135,6800,11111111
201911011250,180,15800,111111111111111
201911011250,225,7900,111111111
201911011250,270,10400,11111111111111111111111
201911011250,315,20900,11111111111111111111
201911011320,0,19500,11111111111111111
201911011320,45,30700,11111111111111111111
201911011320,90,28100,1111111111111111111
201911011320,135,6800,11111111
201911011320,180,15800,111111111111111
201911011320,225,7900,111111111
201911011320,270,10400,11111111111111111111111
201911011320,315,20900,11111111111111111111
201911011350,0,19500,11111111111111111
201911011350,45,30700,11111111111111111111
201911011350,90,28100,1111111111111111111
201911011350,135,6800,11111111
201911011350,180,15800,111111111111111
201911011350,225,7900,111111111
201911011350,270,10400,11111111111111111111111
201911011350,315,20900,11111111111111111111
201911011420,0,19500,11111111111111111
201911011420,45,30700,11111111111111111111
201911011420,90,28100,1111111111111111111
201911011420,135,6800,11111111
201911011420,180,15800,111111111111111
201911011420,225,7900,111111111
201911011420,270,10400,11111111111111111111111
201911011420,315,20900,11111111111111111111
201911011450,0,19500,11111111111111111
201911011450,45,30700,11111111111111111111
201911011450,90,28100,1111111111111111111
201911011450,135,6800,11111111
201911011450,180,15800,111111111111111
201911011450,225,7900,110100011
201911011450,270,10400,11111111111111111111111
201911011450,315,20900,11111111111111111111
201911011520,0,19500,11111111111111111
201911011520,45,30700,11111111111111111111
201911011520,90,28100,1111111111111111111
201911011520,135,6800,11111111
201911011520,180,15800,111111111111111
201911011520,225,7900,111100001
201911011520,270,10400,11110110000001110111111
201911011520,315,20900,11111111111111111111
201911011550,0,19500,11111111111111111
201911011550,45,8900,01111111111111111111
201911011550,90,7800,0001111111111111111
201911011550,135,6800,11111111
201911011550,180,15800,111111111111111
201911011550,225,7900,111100011
201911011550,270,10400,11111111111111111111111
201911011550,315,20900,11111111111111111111
201911020620,0,19500,10000111111111111
201911020620,45,8900,01111111111111111111
201911020620,90,16700,0011111111111111111
201911020620,135,6800,11111111
201911020620,180,15800,111111111111111
201911020620,225,7900,111111111
201911020620,270,10400,11111111111111111111111
201911020620,315,10500,00000111111111111111
201911020650,0,8000,00000111111111111
201911020650,45,8900,01111111111111111111
201911020650,90,16700,0011111111111111111
201911020650,135,6800,11111111
201911020650,180,5900,011111111111111
201911020650,225,7900,111111111
201911020650,270,10400,11111111111111111111111
201911020650,315,10500,00000111111111111111
201911020720,0,13400,00010111111111111
201911020720,45,8900,01111111111111111111
201911020720,90,16700,0011111111111111111
201911020720,135,6800,11111111
201911020720,180,5900,011111111111111
201911020720,225,7900,111111111
201911020720,270,10400,11111111111111111111111
201911020720,315,10500,00000111111111111111
201911020750,0,13400,00010111111111111
201911020750,45,8900,01111111111111111111
201911020750,90,7800,0001111111111111111
201911020750,135,6800,11111111
201911020750,180,5900,011111111111111
201911020750,225,7900,111111111
201911020750,270,10400,11111111111111111111111
201911020750,315,10500,00000111111111111111
201911020820,0,8000,00000111111111111
201911020820,45,8900,01111111111111111111
201911020820,90,16700,0011111111111111111
201911020820,135,6800,11111111
201911020820,180,5900,011111111111111
201911020820,225,7900,111111111
201911020820,270,10400,11111111111111111111111
201911020820,315,10500,00000111111111111111
201911020850,0,8000,00000111111111111
201911020850,45,8900,01111111111111111111
201911020850,90,7800,0001111111111111111
201911020850,135,6800,11111111
201911020850,180,5900,011111111111111
201911020850,225,7900,111111111
201911020850,270,9000,01111111111111111111111
201911020850,315,8900,00000011111111111111
201911020920,0,8000,00000111111111111
201911020920,45,8900,01111111111111111111
201911020920,90,7800,0001111111111111111
201911020920,135,6800,11111111
201911020920,180,5900,011111111111111
201911020920,225,4900,011111111
201911020920,270,10400,11111111111111111111111
201911020920,315,10500,00000111111111111111
201911020950,0,8000,00000111111111111
201911020950,45,8900,01111111111111111111
201911020950,90,7800,0001111111111111111
201911020950,135,6800,11111111
201911020950,180,5900,011111111111111
201911020950,225,4900,011111111
201911020950,270,9000,01111111111111111111111
201911020950,315,10500,00000111111111111111
201911021020,0,14600,00101111111111111
201911021020,45,8900,01111111111111111111
201911021020,90,16700,0011111111111111111
201911021020,135,6800,11111111
201911021020,180,15800,111111111111111
201911021020,225,4900,011111111
201911021020,270,10400,11111111111111111111111
201911021020,315,13200,00011111111111111111
201911021050,0,14600,00111111111111111
201911021050,45,8900,01111111111111111111
201911021050,90,7800,0001111111111111111
201911021050,135,6800,11111111
201911021050,180,5900,011111111111111
201911021050,225,7900,111111111
201911021050,270,10400,11111111111111111111111
201911021050,315,13600,00100011111111111111
201911060720,0,3800,00000001111111111
201911060720,45,8900,01111111111111111111
201911060720,90,7800,0001111111111111111
201911060720,135,4200,01111111
201911060720,180,1700,000001111111111
201911060720,225,4500,001111111
201911060720,270,6500,00011111111111111111111
201911060720,315,3800,00000000011111111111
201911021120,0,14600,00100111111111111
201911021120,45,8900,01111111111111111111
201911021120,90,7800,0001111111111111111
201911021120,135,6800,11111111
201911021120,180,5900,011111111111111
201911021120,225,7900,111111111
201911021120,270,10400,11111111111111111111111
201911021120,315,10500,00000111111111111111
201911021150,0,14600,00110111111111111
201911021150,45,8900,01111111111111111111
201911021150,90,7800,0001111111111111111
201911021150,135,6800,11111111
201911021150,180,5900,011111111111111
201911021150,225,7900,111111111
201911021150,270,10400,11111111111111111111111
201911021150,315,10500,00000111111111111111
201911021520,0,13400,00010111111111111
201911021520,45,30700,11111111111111111111
201911021520,90,16700,0011111111111111111
201911021520,135,6800,11111111
201911021520,180,15800,111111111111111
201911021520,225,7900,111111111
201911021520,270,10400,11111111111111111111111
201911021520,315,10500,00000111111111111111
201911021220,0,14600,00101111111111111
201911021220,45,8900,01111111111111111111
201911021220,90,7800,0001111111111111111
201911021220,135,6800,11111111
201911021220,180,5900,011111111111111
201911021220,225,7900,110111111
201911021220,270,10400,11111111111111111111111
201911021220,315,8900,00000011111111111111
201911021320,0,18000,01000111111111111
201911021320,45,8900,01111111111111111111
201911021320,90,7800,0001111111111111111
201911021320,135,6800,11111111
201911021320,180,15800,111111111111111
201911021320,225,7900,111111111
201911021320,270,10400,11111111111111111111111
201911021320,315,10500,00000111111111111111
201911021350,0,8000,00000111111111111
201911021350,45,8900,01111111111111111111
201911021350,90,7800,0001111111111111111
201911021350,135,6800,11111111
201911021350,180,15800,111111111111111
201911021350,225,7900,111111111
201911021350,270,10400,11111111111111111111111
201911021350,315,10500,00000111111111111111
201911021420,0,8000,00000111111111111
201911021420,45,30700,11111111111111111111
201911021420,90,16700,0011111111111111111
201911021420,135,6800,11111111
201911021420,180,15800,111111111111111
201911021420,225,7900,111111111
201911021420,270,10400,11111111111111111111111
201911021420,315,10500,00000111111111111111
201911021550,0,14600,00100111111111111
201911021550,45,1900,00011111111111111111
201911021550,90,7800,0001111111111111111
201911021550,135,6800,11111111
201911021550,180,15800,111111111111111
201911021550,225,7900,111111111
201911021550,270,6500,00010011111111111111111
201911021550,315,10500,00000111111111111111
201911021250,0,13400,00010111111111111
201911021250,45,8900,01111111111111111111
201911021250,90,7800,0001111111111111111
201911021250,135,6800,11111111
201911021250,180,15800,111111111111111
201911021250,225,7900,111111111
201911021250,270,10400,11111111111111111111111
201911021250,315,10500,00000111111111111111
201911021450,0,14600,00110111111111111
201911021450,45,30700,11111111111111111111
201911021450,90,16700,0011111111111111111
201911021450,135,6800,11111111
201911021450,180,15800,111111111111111
201911021450,225,7900,111111111
201911021450,270,10400,11111111111111111111111
201911021450,315,10500,00000111111111111111
201911030620,0,3800,00000001111111111
201911030620,45,6300,00111111111111111111
201911030620,90,7800,0001111111111111111
201911030620,135,6800,11111111
201911030620,180,5900,010111111111111
201911030620,225,4900,011111111
201911030620,270,4600,00001111111111111111111
201911030620,315,3800,00000000011111111111
201911030650,0,3800,00000001111111111
201911030650,45,1900,00011111111111111111
201911030650,90,3300,0000011111111111111
201911030650,135,6800,11111111
201911030650,180,5900,011111111111111
201911030650,225,4900,011111111
201911030650,270,6500,00011111111111111111111
201911030650,315,3800,00000000011111111111
201911030720,0,660,00000000001111111
201911030720,45,1900,00011111111111111111
201911030720,90,2300,0000000011111111111
201911030720,135,1900,00011111
201911030720,180,4700,000101111111111
201911030720,225,4900,010111111
201911030720,270,2400,00000111111111111111111
201911030720,315,2000,00000000001111111111
201911030750,0,660,00000000001111111
201911030750,45,1900,00011111111111111111
201911030750,90,5500,0000101111111111111
201911030750,135,6800,11111111
201911030750,180,4700,000101111111111
201911030750,225,4500,001011111
201911030750,270,2400,00000111111111111111111
201911030750,315,2000,00000000001111111111
201911030820,0,3800,00000001111111111
201911030820,45,8900,01111111111111111111
201911030820,90,7800,0001111111111111111
201911030820,135,4200,01111111
201911030820,180,5900,010111111111111
201911030820,225,4900,011111111
201911030820,270,9000,01011111111111111111111
201911030820,315,3800,00000000011111111111
201911030850,0,3800,00000001111111111
201911030850,45,8900,01111111111111111111
201911030850,90,7800,0001111111111111111
201911030850,135,6800,11111111
201911030850,180,5900,010111111111111
201911030850,225,4500,001011111
201911030850,270,2400,00000111111111111111111
201911030850,315,3800,00000000011111111111
201911030920,0,3800,00000001111111111
201911030920,45,8900,01011111111111111111
201911030920,90,7800,0001111111111111111
201911030920,135,6800,11111111
201911030920,180,5900,011111111111111
201911030920,225,4900,011011111
201911030920,270,2400,00000111111111111111111
201911030920,315,3800,00000000011111111111
201911030950,0,3800,00000001111111111
201911030950,45,1900,00011111111111111111
201911030950,90,2300,0000000011111111111
201911030950,135,4200,01111111
201911030950,180,1700,000001111111111
201911030950,225,2900,000001111
201911030950,270,2400,00000111111111111111111
201911030950,315,2000,00000000001111111111
201911031020,0,3800,00000001111111111
201911031020,45,8900,01111111111111111111
201911031020,90,7800,0001111111111111111
201911031020,135,6800,11111111
201911031020,180,5900,010101111111111
201911031020,225,2900,000001111
201911031020,270,2400,00000111111111111111111
201911031020,315,3800,00000000011111111111
201911031050,0,8000,00000111111111111
201911031050,45,6300,00111111111111111111
201911031050,90,7800,0001111111111111111
201911031050,135,4200,01111111
201911031050,180,5900,010101111111111
201911031050,225,2900,000001111
201911031050,270,2400,00000111111111111111111
201911031050,315,7600,00000001111111111111
201911031120,0,19500,10000001111111111
201911031120,45,8900,01111111111111111111
201911031120,90,7800,0001111111111111111
201911031120,135,6800,11111111
201911031120,180,5900,010111111111111
201911031120,225,4900,011111111
201911031120,270,9000,01111111111111111111111
201911031120,315,8900,00000011111111111111
201911031220,0,3800,00000001111111111
201911031220,45,1900,00011111111111111111
201911031220,90,7800,0001111111111111111
201911031220,135,6800,11111111
201911031220,180,5900,011111111111111
201911031220,225,4500,001011111
201911031220,270,1900,00000011111111111111111
201911031220,315,2000,00000000001111111111
201911031250,0,19500,10000111111111111
201911031250,45,8900,01111111111111111111
201911031250,90,16700,0011111111111111111
201911031250,135,6800,11111111
201911031250,180,5900,010111111111111
201911031250,225,4500,001111111
201911031250,270,2400,00000111111111111111111
201911031250,315,7600,00000001111111111111
201911031320,0,19500,10000111111111111
201911031320,45,8900,01111111111111111111
201911031320,90,7800,0001111111111111111
201911031320,135,6800,11111111
201911031320,180,5900,011111111111111
201911031320,225,7900,111111111
201911031320,270,9000,01011111111111111111111
201911031320,315,8900,00000011111111111111
201911031350,0,8000,00000111111111111
201911031350,45,8900,01111111111111111111
201911031350,90,7800,0001111111111111111
201911031350,135,6800,11111111
201911031350,180,5900,011111111111111
201911031350,225,7900,111111111
201911031350,270,10400,11111111111111111111111
201911031350,315,10500,00000111111111111111
201911031420,0,8000,00000111111111111
201911031420,45,8900,01111111111111111111
201911031420,90,7800,0001111111111111111
201911031420,135,6800,11111111
201911031420,180,5900,011111111111111
201911031420,225,7900,111111111
201911031420,270,10400,11111111111111111111111
201911031420,315,10500,00000111111111111111
201911031450,0,13400,00010111111111111
201911031450,45,6300,00111111111111111111
201911031450,90,7800,0001111111111111111
201911031450,135,6800,11111111
201911031450,180,5900,011111111111111
201911031450,225,7900,111111111
201911031450,270,10400,11111111111111111111111
201911031450,315,10500,00000111111111111111
201911031520,0,8000,00000111111111111
201911031520,45,6300,00111111111111111111
201911031520,90,7800,0001111111111111111
201911031520,135,6800,11111111
201911031520,180,5900,011111111111111
201911031520,225,7900,111111111
201911031520,270,9000,01111111111111111111111
201911031520,315,10500,00000111111111111111
201911031550,0,8000,011111
201911031550,45,610,111
201911031550,90,5500,1111111
201911031550,135,6800,11111
201911031550,180,5900,11111
201911031550,225,4900,0101111
201911031550,270,6500,1111111
201911031550,315,10500,000011111
201911040620,0,8000,00000111111111111
201911040620,45,8900,01111111111111111111
201911040620,90,7800,0001111111111111111
201911040620,135,6800,11111111
201911040620,180,5900,011111111111111
201911040620,225,7900,111111111
201911040620,270,10400,11111111111111111111111
201911040620,315,10500,00000111111111111111
201911040650,0,7800,00000011111111111
201911040650,45,8900,01111111111111111111
201911040650,90,16700,0011111111111111111
201911040650,135,4200,01111111
201911040650,180,5900,011111111111111
201911040650,225,7900,111111111
201911040650,270,10400,11111111111111111111111
201911040650,315,10500,00000111111111111111
201911040720,0,8000,00000111111111111
201911040720,45,8900,01111111111111111111
201911040720,90,7800,0001111111111111111
201911040720,135,4200,01111111
201911040720,180,5900,011111111111111
201911040720,225,7900,111111111
201911040720,270,10400,11111111111111111111111
201911040720,315,10500,00000111111111111111
201911040750,0,7800,00000011111111111
201911040750,45,8900,01111111111111111111
201911040750,90,7800,0001111111111111111
201911040750,135,4200,01111111
201911040750,180,5900,011111111111111
201911040750,225,7900,111111111
201911040750,270,10400,11111111111111111111111
201911040750,315,10500,00000111111111111111
201911040820,0,7800,00000011111111111
201911040820,45,8900,01111111111111111111
201911040820,90,7800,0001111111111111111
201911040820,135,4200,01111111
201911040820,180,4000,000011111111111
201911040820,225,4900,011111111
201911040820,270,9000,01111111111111111111111
201911040820,315,8900,00000011111111111111
201911040850,0,3800,00000001111111111
201911040850,45,8900,01111111111111111111
201911040850,90,7800,0001111111111111111
201911040850,135,4200,01111111
201911040850,180,5900,010111111111111
201911040850,225,2900,000001111
201911040850,270,2400,00000111111111111111111
201911040850,315,3800,00000000011111111111
201911040920,0,2100,00000000111111111
201911040920,45,1900,00011111111111111111
201911040920,90,5500,0000111111111111111
201911040920,135,6800,11111111
201911040920,180,5900,010111111111111
201911040920,225,7900,110111111
201911040920,270,6500,00011111111111111111111
201911040920,315,3800,00000000011111111111
201911041020,0,8000,00000111111111111
201911041020,45,8900,01111111111111111111
201911041020,90,7800,0001111111111111111
201911041020,135,4200,01111111
201911041020,180,5900,010111111111111
201911041020,225,4900,011011111
201911041020,270,9000,01101111111111111111111
201911041020,315,8900,00000010011111111111
201911041050,0,3800,00000001111111111
201911041050,45,8900,01111111111111111111
201911041050,90,7800,0001111111111111111
201911041050,135,4200,01111111
201911041050,180,5900,010111111111111
201911041050,225,7900,101011111
201911041050,270,9000,01111111111111111111111
201911041050,315,3800,00000000011111111111
201911041220,0,3800,00000001111111111
201911041220,45,1900,00011111111111111111
201911041220,90,3300,0000011111111111111
201911041220,135,4200,01111111
201911041220,180,5900,010111111111111
201911041220,225,4500,001011111
201911041220,270,6500,00011111111111111111111
201911041220,315,3800,00000000011111111111
201911041250,0,3800,00000001111111111
201911041250,45,1900,00011111111111111111
201911041250,90,3300,0000011111111111111
201911041250,135,4200,01111111
201911041250,180,4700,000111111111111
201911041250,225,3800,000011111
201911041250,270,6500,00011111111111111111111
201911041250,315,3800,00000000011111111111
201911041350,0,2100,00000000111111111
201911041350,45,1900,00011111111111111111
201911041350,90,7800,0001111111111111111
201911041350,135,4200,01111111
201911041350,180,4700,000111111111111
201911041350,225,4500,001111111
201911041350,270,9000,01011111111111111111111
201911041350,315,7600,00000001111111111111
201911041520,0,14600,00101011111111111
201911041520,45,8900,01111111111111111111
201911041520,90,7800,0001111111111111111
201911041520,135,6800,11111111
201911041520,180,5900,011111111111111
201911041520,225,4900,011111111
201911041520,270,9000,01111111111111111111111
201911041520,315,11700,00001111111111111111
201911040950,0,3800,00000001111111111
201911040950,45,8900,01011111111111111111
201911040950,90,7800,0001111111111111111
201911040950,135,4200,01111111
201911040950,180,5900,011111111111111
201911040950,225,4900,011111111
201911040950,270,9000,01111111111111111111111
201911040950,315,3800,00000000011111111111
201911041120,0,3800,00000001111111111
201911041120,45,8900,01111111111111111111
201911041120,90,7800,0001111111111111111
201911041120,135,4200,01111111
201911041120,180,5900,010111111111111
201911041120,225,7900,101111111
201911041120,270,9000,01111111111111111111111
201911041120,315,3800,00000000011111111111
201911041150,0,3800,00000001111111111
201911041150,45,8900,01111111111111111111
201911041150,90,7800,0001111111111111111
201911041150,135,3500,00111111
201911041150,180,5900,011111111111111
201911041150,225,7900,101011111
201911041150,270,9000,01100111111111111111111
201911041150,315,3800,00000000011111111111
201911041320,0,3800,00000001111111111
201911041320,45,1900,00011111111111111111
201911041320,90,7800,0001111111111111111
201911041320,135,4200,01111111
201911041320,180,4700,000111111111111
201911041320,225,4500,001011111
201911041320,270,7500,00101111111111111111111
201911041320,315,3800,00000000011111111111
201911041420,0,3800,00000001111111111
201911041420,45,8900,01111111111111111111
201911041420,90,7800,0001011111111111111
201911041420,135,4200,01111111
201911041420,180,4700,000111111111111
201911041420,225,4900,011111111
201911041420,270,9000,01010111111111111111111
201911041420,315,8900,00000011111111111111
201911041450,0,7800,00000011111111111
201911041450,45,6300,00111111111111111111
201911041450,90,3300,0000011111111111111
201911041450,135,3500,00111111
201911041450,180,5900,011111111111111
201911041450,225,4900,011111111
201911041450,270,9000,01111111111111111111111
201911041450,315,10500,00000111111111111111
201911050620,0,18000,01111111111111111
201911050620,45,30700,11111111111111111111
201911050620,90,16700,0011111111111111111
201911050620,135,6800,11111111
201911050620,180,15800,111111111111111
201911050620,225,7900,111111111
201911050620,270,10400,11111111111111111111111
201911050620,315,20900,11111111111111111111
201911050650,0,19500,11111111111111111
201911050650,45,30700,11111111111111111111
201911050650,90,16700,0011111111111111111
201911050650,135,6800,11111111
201911050650,180,15800,111111111111111
201911050650,225,7900,111111111
201911050650,270,10400,11111111111111111111111
201911050650,315,20900,11111111111111111111
201911050720,0,14600,00111111111111111
201911050720,45,30700,11111111111111111111
201911050720,90,28100,1111111111111111111
201911050720,135,6800,11111111
201911050720,180,15800,111111111111111
201911050720,225,7900,111111111
201911050720,270,10400,11111111111111111111111
201911050720,315,20900,11111111111111111111
201911050750,0,14600,00111111111111111
201911050750,45,30700,11111111111111111111
201911050750,90,28100,1111111111111111111
201911050750,135,6800,11111111
201911050750,180,15800,111111111111111
201911050750,225,7900,111111111
201911050750,270,10400,11111111111111111111111
201911050750,315,17500,01011111111111111111
201911050820,0,14600,00111111111111111
201911050820,45,30700,11111111111111111111
201911050820,90,16700,0011111111111111111
201911050820,135,6800,11111111
201911050820,180,15800,111111111111111
201911050820,225,7900,111111111
201911050820,270,10400,11111111111111111111111
201911050820,315,17500,01111111111111111111
201911050850,0,14600,00110111111111111
201911050850,45,30700,11111111111111111111
201911050850,90,28100,1111111111111111111
201911050850,135,6800,11111111
201911050850,180,5900,011111111111111
201911050850,225,7900,111111111
201911050850,270,10400,11111111111111111111111
201911050850,315,17500,01000111111111111111
201911050920,0,3800,00000001111111111
201911050920,45,8900,01011111111111111111
201911050920,90,7800,0001111111111111111
201911050920,135,6800,11111111
201911050920,180,5900,011111111111111
201911050920,225,7900,111111111
201911050920,270,9000,01111111111111111111111
201911050920,315,7600,00000001111111111111
201911050950,0,3800,00000001111111111
201911050950,45,8900,01111111111111111111
201911050950,90,7800,0001111111111111111
201911050950,135,4200,01111111
201911050950,180,5900,010111111111111
201911050950,225,3800,000011111
201911050950,270,9000,01111111111111111111111
201911050950,315,3800,00000000011111111111
201911051020,0,3800,00000001111111111
201911051020,45,1900,00011111111111111111
201911051020,90,3300,0000011111111111111
201911051020,135,4200,01111111
201911051020,180,5500,001111111111111
201911051020,225,4500,001011111
201911051020,270,9000,01111111111111111111111
201911051020,315,3800,00000000011111111111
201911051050,0,3800,00000001111111111
201911051050,45,8900,01111111111111111111
201911051050,90,7800,0001111111111111111
201911051050,135,4200,01111111
201911051050,180,4700,000111111111111
201911051050,225,7900,101111111
201911051050,270,4600,00001111111111111111111
201911051050,315,2000,00000000001111111111
201911051120,0,3800,00000001101111111
201911051120,45,1900,00011111111111111111
201911051120,90,3300,0000011111111111111
201911051120,135,3500,00111111
201911051120,180,5900,011111111111111
201911051120,225,7900,101011111
201911051120,270,4600,00001111111111111111111
201911051120,315,3800,00000000011111111111
201911051150,0,3800,00000001001111111
201911051150,45,1900,00011111111111111111
201911051150,90,2300,0000000011111111111
201911051150,135,3500,00111111
201911051150,180,1700,000001111111111
201911051150,225,4500,001011111
201911051150,270,4600,00001111111111111111111
201911051150,315,3800,00000000011111111111
201911051220,0,3800,00000001011111111
201911051220,45,1900,00011111111111111111
201911051220,90,3300,0000011111111111111
201911051220,135,3500,00111111
201911051220,180,4700,000111111111111
201911051220,225,4900,010111111
201911051220,270,6500,00011111111111111111111
201911051220,315,3800,00000000011111111111
201911051250,0,2100,00000000111111111
201911051250,45,1900,00011111111111111111
201911051250,90,5500,0000110011111111111
201911051250,135,3500,00111111
201911051250,180,5500,001111111111111
201911051250,225,7900,111010111
201911051250,270,4600,00001111111111111111111
201911051250,315,3800,00000000011111111111
201911051320,0,8000,00000111111111111
201911051320,45,6300,00111111111111111111
201911051320,90,5500,0000111111111111111
201911051320,135,3500,00111111
201911051320,180,4700,000101111111111
201911051320,225,3800,000011111
201911051320,270,4600,00001111111111111111111
201911051320,315,8900,00000011111111111111
201911051350,0,3800,00000001111111111
201911051350,45,1900,00011111111111111111
201911051350,90,5500,0000111111111111111
201911051350,135,3500,00111111
201911051350,180,4700,000101111111111
201911051350,225,3800,000011111
201911051350,270,4600,00001111111111111111111
201911051350,315,3800,00000000011111111111
201911051420,0,3800,00000001111111111
201911051420,45,8900,01111111111111111111
201911051420,90,7800,0001111111111111111
201911051420,135,3500,00111111
201911051420,180,1700,000001111111111
201911051420,225,3800,000011111
201911051420,270,6500,00011111111111111111111
201911051420,315,3800,00000000011111111111
201911051450,0,3800,00000001111111111
201911051450,45,1900,00011111111111111111
201911051450,90,3300,0000011111111111111
201911051450,135,4200,01111111
201911051450,180,4700,000101111111111
201911051450,225,3800,000011111
201911051450,270,4600,00001111111111111111111
201911051450,315,2000,00000000001111111111
201911051520,0,660,00000000001111111
201911051520,45,1900,00011111111111111111
201911051520,90,2300,0000000011111111111
201911051520,135,4200,01111111
201911051520,180,5900,010101111111111
201911051520,225,4500,001011111
201911051520,270,4600,00001111111111111111111
201911051520,315,2000,00000000001111111111
201911060650,0,3800,00000001111111111
201911060650,45,8900,01111111111111111111
201911060650,90,7800,0001111111111111111
201911060650,135,4200,01111111
201911060650,180,5900,011111111111111
201911060650,225,4900,011111111
201911060650,270,10400,11111111111111111111111
201911060650,315,7600,00000001011111111111
201911060750,0,3800,00000001111111111
201911060750,45,8900,01111111111111111111
201911060750,90,16700,0011111111111111111
201911060750,135,6800,11111111
201911060750,180,5900,011111111111111
201911060750,225,7900,111111111
201911060750,270,10400,11111111111111111111111
201911060750,315,10500,00000111011111111111
201911061150,0,8000,00000111111111111
201911061150,45,8900,01111111111111111111
201911061150,90,16700,0011111111111111111
201911061150,135,6800,11111111
201911061150,180,15800,111111111111111
201911061150,225,7900,111111111
201911061150,270,10400,11111111111111111111111
201911061150,315,10500,00000111111111111111
201911060820,0,3800,00000001111111111
201911060820,45,8900,01111111111111111111
201911060820,90,16700,0011111111111111111
201911060820,135,6800,11111111
201911060820,180,15800,111111111111111
201911060820,225,7900,111111111
201911060820,270,10400,11111111111111111111111
201911060820,315,3800,00000000011111111111
201911060850,0,3800,00000001111111111
201911060850,45,8900,01111111111111111111
201911060850,90,16700,0011111111111111111
201911060850,135,6800,11111111
201911060850,180,15800,111111111111111
201911060850,225,7900,111111111
201911060850,270,10400,11111111111111111111111
201911060850,315,3800,00000000011111111111
201911060920,0,3800,00000001111111111
201911060920,45,8900,01111111111111111111
201911060920,90,22600,0111111111111111111
201911060920,135,6800,11111111
201911060920,180,15800,111111111111111
201911060920,225,7900,111111111
201911060920,270,10400,11111111111111111111111
201911060920,315,3800,00000000011111111111
201911061050,0,7800,00000011111111111
201911061050,45,8900,01111111111111111111
201911061050,90,16700,0011111111111111111
201911061050,135,6800,11111111
201911061050,180,15800,111111111111111
201911061050,225,7900,111111111
201911061050,270,10400,11111111111111111111111
201911061050,315,10500,00000111111111111111
201911061120,0,8000,00000111111111111
201911061120,45,8900,01111111111111111111
201911061120,90,22600,0111111111111111111
201911061120,135,6800,11111111
201911061120,180,15800,111111111111111
201911061120,225,7900,111111111
201911061120,270,10400,11111111111111111111111
201911061120,315,10500,00000111111111111111
201911060950,0,3800,00000001111111111
201911060950,45,8900,01111111111111111111
201911060950,90,22600,0111111111111111111
201911060950,135,6800,11111111
201911060950,180,15800,111111111111111
201911060950,225,7900,111111111
201911060950,270,10400,11111111111111111111111
201911060950,315,8900,00000010011111111111
201911061020,0,3800,00000001111111111
201911061020,45,8900,01111111111111111111
201911061020,90,16700,0011111111111111111
201911061020,135,6800,11111111
201911061020,180,15800,111111111111111
201911061020,225,7900,111111111
201911061020,270,10400,11111111111111111111111
201911061020,315,10500,00000111011111111111
201911061220,0,19500,10000111111111111
201911061220,45,8900,01111111111111111111
201911061220,90,28100,1111111111111111111
201911061220,135,6800,11111111
201911061220,180,15800,111111111111111
201911061220,225,7900,111111111
201911061220,270,10400,11111111111111111111111
201911061220,315,10500,00000111111111111111
201911061250,0,19500,10001111111111111
201911061250,45,30700,11111111111111111111
201911061250,90,28100,1111111111111111111
201911061250,135,6800,11111111
201911061250,180,15800,111111111111111
201911061250,225,4900,011111111
201911061250,270,10400,11111111111111111111111
201911061250,315,17500,01111111111111111111
201911061320,0,19500,11101111111111111
201911061320,45,8900,01111111111111111111
201911061320,90,28100,1111111111111111111
201911061320,135,6800,11111111
201911061320,180,15800,111111111111111
201911061320,225,7900,111111111
201911061320,270,10400,11111111111111111111111
201911061320,315,20900,11111111111111111111
201911061350,0,19500,11101111111111111
201911061350,45,30700,11111111111111111111
201911061350,90,28100,1111111111111111111
201911061350,135,6800,11111111
201911061350,180,15800,111111111111111
201911061350,225,7900,111111111
201911061350,270,10400,11111111111111111111111
201911061350,315,20900,11111111111111111111
201911061420,0,19500,11101111111111111
201911061420,45,30700,11111111111111111111
201911061420,90,28100,1111111111111111111
201911061420,135,6800,11111111
201911061420,180,15800,111111111111111
201911061420,225,7900,111111111
201911061420,270,10400,11110111111111111111111
201911061420,315,20900,11111111111111111111
201911061450,0,19500,11111111111111111
201911061450,45,30700,11111111111111111111
201911061450,90,28100,1111111111111111111
201911061450,135,6800,11111111
201911061450,180,15800,111111111111111
201911061450,225,7900,111111111
201911061450,270,10400,11110111111111111111111
201911061450,315,20900,11111111111111111111
201911061520,0,19500,11111111111111111
201911061520,45,30700,11111111111111111111
201911061520,90,28100,1111111111111111111
201911061520,135,6800,11111111
201911061520,180,15800,111111111111111
201911061520,225,7900,111111111
